Path,Line Coverage,Function Coverage,Region Coverage
src/zeek/auxil/broker/caf/libcaf_core/caf/default_enum_inspect.hpp,0.00% (0/16),0.00% (0/5),0.00% (0/8)
src/zeek/auxil/broker/caf/libcaf_core/caf/default_sum_type_access.hpp,100.00% (23/23),100.00% (7/7),81.82% (9/11)
src/zeek/auxil/broker/caf/libcaf_core/caf/deserializer.hpp,0.00% (0/15),0.00% (0/3),0.00% (0/6)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/algorithms.hpp,31.25% (5/16),33.33% (1/3),26.67% (4/15)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/append_hex.hpp,0.00% (0/18),0.00% (0/2),0.00% (0/11)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/apply_args.hpp,84.21% (16/19),83.33% (5/6),83.33% (5/6)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/arg_wrapper.hpp,0.00% (0/11),0.00% (0/3),0.00% (0/3)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/as_mutable_ref.hpp,100.00% (3/3),100.00% (1/1),100.00% (1/1)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/base64.hpp,0.00% (0/24),0.00% (0/4),0.00% (0/4)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/behavior_impl.hpp,78.75% (63/80),58.33% (7/12),40.52% (62/153)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/behavior_stack.hpp,100.00% (14/14),100.00% (5/5),100.00% (6/6)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/blocking_behavior.hpp,18.18% (6/33),18.18% (2/11),21.43% (3/14)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/bounds_checker.hpp,70.00% (7/10),66.67% (2/3),80.00% (4/5)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/cas_weak.hpp,100.00% (4/4),100.00% (1/1),100.00% (1/1)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/comparable.hpp,75.00% (18/24),75.00% (6/8),75.00% (6/8)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/config_consumer.hpp,0.00% (0/25),0.00% (0/9),0.00% (0/9)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/consumer.hpp,0.00% (0/8),0.00% (0/3),0.00% (0/3)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/default_invoke_result_visitor.hpp,60.00% (6/10),66.67% (2/3),60.00% (3/5)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/double_ended_queue.hpp,0.00% (0/96),0.00% (0/11),0.00% (0/37)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/functor_attachable.hpp,0.00% (0/10),0.00% (0/4),0.00% (0/4)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/ieee_754.hpp,0.00% (0/74),0.00% (0/2),0.00% (0/35)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/init_fun_factory.hpp,96.67% (58/60),100.00% (5/5),76.47% (13/17)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/int_list.hpp,100.00% (3/3),100.00% (1/1),100.00% (1/1)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/invoke_result_visitor.hpp,44.44% (12/27),55.56% (5/9),55.56% (5/9)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/latch.hpp,100.00% (2/2),100.00% (1/1),100.00% (1/1)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/local_group_module.hpp,0.00% (0/4),0.00% (0/1),0.00% (0/1)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/make_meta_object.hpp,42.50% (17/40),22.22% (2/9),22.22% (2/9)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/make_unique.hpp,0.00% (0/3),0.00% (0/1),0.00% (0/1)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/mask_bits.hpp,0.00% (0/15),0.00% (0/1),0.00% (0/9)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/message_data.hpp,60.38% (32/53),56.25% (9/16),60.00% (12/20)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/monotonic_buffer_resource.hpp,0.00% (0/16),0.00% (0/6),0.00% (0/6)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/network_order.hpp,25.00% (3/12),25.00% (1/4),25.00% (1/4)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/overload.hpp,100.00% (7/7),100.00% (3/3),100.00% (3/3)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/parse.hpp,0.00% (0/98),0.00% (0/7),0.00% (0/55)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/parser/add_ascii.hpp,0.00% (0/18),0.00% (0/2),0.00% (0/10)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/parser/ascii_to_int.hpp,0.00% (0/7),0.00% (0/2),0.00% (0/6)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/parser/chars.hpp,0.00% (0/15),0.00% (0/4),0.00% (0/10)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/parser/fsm.hpp,0.00% (0/1),0.00% (0/1),0.00% (0/1)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/parser/read_bool.hpp,0.00% (0/40),0.00% (0/2),0.00% (0/223)
src/zeek/auxil/broker/caf/libcaf_core/caf/detail/parser/read_config.hpp,0.00% (0/197),0.00% (0/12),0.00% (0/1304)
